"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
1066;"1.0";"0.3";"0.3";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.20000000000000004";"0.08";"0.10000000000000002"
1075;"1.0";"0.20000000000000004";"0.20000000000000004";"0.06666666666666667";"0.06666666666666667";"0.06666666666666667";"0.06666666666666667";"0.13333333333333333";"0.018867924528301886";"0.06666666666666667"
1087;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.16666666666666666";"0.3333333333333333";"0.09523809523809522";"0.16666666666666666"
1101;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"1.0";"0.1111111111111111";"0.3333333333333333"
1117;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
1119;"1.0";"0.5";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.14285714285714285";"0.5"
1134;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.04761904761904762";"0.16666666666666666"
1149;"1.0";"0.045454545454545456";"0.09090909090909091";"0.015151515151515152";"0.07575757575757576";"0.3181818181818182";"0.07575757575757576";"0.5151515151515151";"NA";"NA"
1150;"1.0";"0.5";"0.5";"0.6666666666666666";"0.5";"0.5";"0.16666666666666666";"0.3333333333333333";"0.23529411764705882";"0.16666666666666666"
1170;"1.0";"0.16666666666666666";"0.5";"0.3333333333333333";"0.16666666666666666";"0.6666666666666666";"1.0";"0.5";"0.11904761904761904";"0.16666666666666666"
1172;"1.0";"0.21428571428571427";"0.21428571428571427";"0.39285714285714285";"0.35714285714285715";"0.25";"0.35714285714285715";"0.6071428571428571";"0.39622641509433965";"0.03571428571428571"
1176;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"1.0";"0.05555555555555556";"0.3333333333333333"
1191;"1.0";"0.03571428571428571";"0.03571428571428571";"0.14285714285714285";"0.03571428571428571";"0.14285714285714285";"0.03571428571428571";"0.10714285714285714";"NA";"NA"
1203;"1.0";"0.3157894736842105";"0.45263157894736844";"0.005263157894736842";"0.24736842105263157";"0.3842105263157894";"0.42631578947368426";"0.2631578947368421";"NA";"NA"
1208;"1.0";"0.5";"1.0";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.6666666666666666";"0.09523809523809522";"0.5"
1217;"1.0";"0.5";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.28571428571428575";"0.5"
1230;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
1231;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"0.2222222222222222";"0.3333333333333333"
1233;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.28571428571428575";"0.16666666666666666"
1240;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
1241;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.5";"0.0392156862745098";"0.16666666666666666"
1245;"1.0";"0.5";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.09523809523809522";"0.5"
1249;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.08333333333333333";"0.3333333333333333"
1265;"1.0";"1.0";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.28571428571428575";"0.5"
1277;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"NA";"0.058823529411764705";"0.16666666666666666"
1284;"1.0";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
1286;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
1315;"1.0";"0.5";"0.5";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.125";"0.16666666666666666"
1318;"1.0";"0.16666666666666666";"0.16666666666666666";"0.045454545454545456";"0.21212121212121215";"0.16666666666666666";"0.15151515151515152";"0.045454545454545456";"0.356687898089172";"0.07575757575757576"
1320;"1.0";"0.2857142857142857";"0.2857142857142857";"0.23809523809523808";"0.14285714285714285";"0.3333333333333333";"0.23809523809523808";"0.14285714285714285";"0.13157894736842107";"0.14285714285714285"
1386;"1.0";"0.3";"0.3";"0.3";"0.3";"0.3";"0.3";"0.10000000000000002";"0.15789473684210525";"0.3"
1397;"1.0";"0.3";"0.3";"0.20000000000000004";"0.10000000000000002";"0.3";"0.3";"0.10000000000000002";"0.1043478260869565";"0.10000000000000002"
1477;"1.0";"0.10000000000000002";"0.10000000000000002";"0.3";"0.3";"0.10000000000000002";"0.10000000000000002";"0.20000000000000004";"0.05263157894736841";"0.10000000000000002"
1521;"1.0";"0.2222222222222222";"0.5277777777777778";"0.1388888888888889";"0.08333333333333333";"0.19444444444444445";"0.25";"0.2777777777777778";"0.2222222222222222";"0.08333333333333333"
1522;"1.0";"0.14285714285714285";"0.047619047619047616";"0.047619047619047616";"0.2857142857142857";"0.42857142857142855";"0.2857142857142857";"0.2857142857142857";"0.056074766355140186";"0.047619047619047616"
1562;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.09523809523809522";"0.16666666666666666"
1563;"1.0";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.1111111111111111";"0.3333333333333333"
1565;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"1.0";"1.0";"1.0";"0.6666666666666666";"0.3333333333333333"
1583;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
1593;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.16666666666666666";"0.16666666666666666";"0.14285714285714285";"0.16666666666666666"
1677;"1.0";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0"
1679;"1.0";"0.3";"0.3";"0.20000000000000004";"0.10000000000000002";"0.3";"0.3";"0.10000000000000002";"0.06451612903225806";"0.10000000000000002"
