"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
3042;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
3047;"1.0";"1.0";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0"
3062;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.36363636363636365";"0.6666666666666666"
3072;"1.0";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.5";"0.5";"0.3333333333333333";"0.5";"0.6666666666666666"
3084;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"1.0";"0.4444444444444444";"0.6666666666666666"
3091;"1.0";"0.5";"0.5";"0.5";"0.5";"0.75";"0.75";"0.75";"0.4";"0.5"
3092;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"0.6666666666666666"
3094;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.30769230769230765";"0.6666666666666666"
3127;"1.0";"0.3333333333333333";"0.3333333333333333";"0.5";"0.5";"0.3333333333333333";"0.5";"0.3333333333333333";"0.3157894736842105";"0.3333333333333333"
3128;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666"
3134;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5";"0.6666666666666666"
3187;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.4";"0.6666666666666666"
3201;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"0.6666666666666666"
3248;"1.0";"0.6153846153846154";"0.6153846153846154";"0.15384615384615385";"0.3076923076923077";"0.3076923076923077";"0.46153846153846156";"0.38461538461538464";"0.5806451612903226";"0.38461538461538464"
3271;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.4";"0.5"
3274;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.30769230769230765";"0.6666666666666666"
3338;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
3354;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"0.6666666666666666"
3368;"1.0";"0.8000000000000002";"0.8000000000000002";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.6";"0.4000000000000001";"0.3157894736842105";"0.8000000000000002"
3370;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.28571428571428575";"0.6666666666666666"
3387;"1.0";"0.6";"0.6";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.6";"0.4444444444444444";"0.6"
3391;"1.0";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"1.0";"1.0";"0.6666666666666666";"0.4";"0.6666666666666666"
3395;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
3398;"1.0";"0.6666666666666666";"0.6666666666666666";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3333333333333333"
3408;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.75";"0.5714285714285715";"0.5"
3417;"1.0";"1.0";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.30769230769230765";"0.6666666666666666"
3467;"1.0";"0.5714285714285714";"0.5714285714285714";"0.2857142857142857";"0.42857142857142855";"0.2857142857142857";"0.42857142857142855";"0.2857142857142857";"0.2";"0.2857142857142857"
